"","region","m_constrained","m_e_constrained","m_time_constrained","m_unconstrained"
"1","lh_bankssts",0.984412113487634,0.982755180968231,0.998500653575587,0.996724875794133
"2","lh_caudalanteriorcingulate",0.985690013644743,0.988968049763146,1,1
"3","lh_caudalmiddlefrontal",0.922725799751993,0.92948738437099,0.980977064551266,0.993956853539237
"4","lh_cuneus",0.995608080927134,0.994220164279066,1,1
"5","lh_entorhinal",0.995330785550119,0.992501934974612,1,0.999983708954541
"6","lh_fusiform",0.990421483650597,0.988508181999443,1,1
"7","lh_inferiorparietal",0.965525328382934,0.96745666205069,0.993204839913759,0.992686806933411
"8","lh_inferiortemporal",0.968176489676523,0.971816519421525,0.998580387649592,1
"9","lh_isthmuscingulate",0.98552321434811,0.994268067312579,0.990155352063126,0.998591618995909
"10","lh_lateraloccipital",0.993174499310547,0.992069514790811,1,1
"11","lh_lateralorbitofrontal",0.948437713442186,0.948328441369774,0.976605563090962,0.975736554336957
"12","lh_lingual",0.993451684492962,0.993076795889211,1,1
"13","lh_medialorbitofrontal",0.963612958506811,0.957858491051364,0.97946790143107,0.976676197122666
"14","lh_middletemporal",0.993051072428788,0.992231172777792,1,1
"15","lh_parahippocampal",0.999508911047873,1,0.999892160967954,1
"16","lh_paracentral",0.981110640173278,0.985671540167549,0.990080342141883,0.991922105774192
"17","lh_parsopercularis",0.965918483615949,0.965066451927943,0.999774504414015,0.998212713001515
"18","lh_parsorbitalis",0.958117387548477,0.97264550362884,0.995529208764806,1
"19","lh_parstriangularis",0.937428047621875,0.938999766599807,1,1
"20","lh_pericalcarine",0.98807602952454,0.989163285171308,1,1
"21","lh_postcentral",0.941482006116518,0.940153465052805,0.976005218028575,0.976697725218481
"22","lh_posteriorcingulate",0.980908464777063,0.984541478735656,0.988206541232959,0.990820191108572
"23","lh_precentral",0.887760650207117,0.888070291419644,0.965671968821533,0.977087202118978
"24","lh_precuneus",0.995994619361222,0.994644789578308,1,0.999953671267875
"25","lh_rostralanteriorcingulate",1,1,1,1
"26","lh_rostralmiddlefrontal",0.949753373634167,0.949572333153959,0.993483384709763,0.996437342362183
"27","lh_superiorfrontal",0.968358127304808,0.965704771085886,0.996500601641894,0.995108875221633
"28","lh_superiorparietal",0.985458108954036,0.983175792691403,1,0.999549503495177
"29","lh_superiortemporal",0.976768493507636,0.975418505831518,0.994880009819069,0.995015180713977
"30","lh_supramarginal",0.974628153768306,0.972508479160957,0.993174582928838,0.991876131070337
"31","lh_frontalpole",0.954494497148724,0.955570195192588,0.960891681866362,0.960306890182156
"32","lh_temporalpole",0.947020365751756,0.953684655249791,0.980233482972117,0.975523969827313
"33","lh_transversetemporal",0.979241309729428,0.978686217871625,0.996142713587135,0.994142124564204
"34","lh_insula",0.948074657058432,0.939579411339145,0.98243630237243,0.977304466177014
"35","rh_bankssts",0.997792568654596,0.998970950752924,0.998250503764759,0.999050600812613
"36","rh_caudalanteriorcingulate",0.973632676029355,0.980487116264927,0.994574050785095,1
"37","rh_caudalmiddlefrontal",0.981181479446709,0.981003073671361,0.998151898442251,0.997625574814538
"38","rh_cuneus",0.990933335771477,0.990504538387375,0.9956851305265,0.994647605783519
"39","rh_entorhinal",1,0.998063000603548,1,0.995836650946604
"40","rh_fusiform",0.922913065113888,0.92480035730508,1,1
"41","rh_inferiorparietal",0.977989429439052,0.975669910216698,0.992469032927613,0.989853023080146
"42","rh_inferiortemporal",0.949665336864961,0.950263227757199,0.99111418419071,0.988919442585381
"43","rh_isthmuscingulate",0.991870803753641,0.992925420722987,0.992155989528318,0.992890097345674
"44","rh_lateraloccipital",0.972936526838419,0.97295332404314,0.992263438812207,0.991345355856203
"45","rh_lateralorbitofrontal",0.941087581596647,0.946933275453409,0.965752765294332,0.96565560587469
"46","rh_lingual",0.981660988397828,0.980067489969296,1,1
"47","rh_medialorbitofrontal",0.960524612903368,0.954147719110923,0.975228663070723,0.971430262083866
"48","rh_middletemporal",0.950244026912831,0.948002016835101,0.999810140668797,0.998273090568429
"49","rh_parahippocampal",0.993059471098224,0.992491904023895,1,0.999660453144003
"50","rh_paracentral",0.98356747849061,0.980869171920658,1,0.997815310486004
"51","rh_parsopercularis",0.979210546500154,0.990434072638057,0.990527332609022,0.998538800577147
"52","rh_parsorbitalis",0.967501573629732,0.974853107270523,1,1
"53","rh_parstriangularis",0.964537912936335,0.964600581376616,1,1
"54","rh_pericalcarine",0.997083159090165,0.999016065320116,0.99754784699243,0.99881027684841
"55","rh_postcentral",0.985359000486389,0.986994430581059,0.991547580573204,0.992644623721019
"56","rh_posteriorcingulate",0.966895261205621,0.970619310208275,0.979506136922796,0.982813348947377
"57","rh_precentral",0.926009398097384,0.932805308835004,0.985766208046535,0.991120366472688
"58","rh_precuneus",0.984352254765713,0.9846086200388,1,1
"59","rh_rostralanteriorcingulate",0.992362483699432,0.992312296510707,0.997572550481802,1
"60","rh_rostralmiddlefrontal",0.959273607583816,0.955943956737318,0.986607639260284,0.983749838505394
"61","rh_superiorfrontal",0.950873233352897,0.949398852329022,0.993673440364006,0.996489335088241
"62","rh_superiorparietal",0.976928588801452,0.975400343618281,0.987371625980084,0.984424714794421
"63","rh_superiortemporal",0.914025913284825,0.916516475136662,0.989374275120439,0.98762596719023
"64","rh_supramarginal",0.971017349339314,0.979179015621494,0.992182639530139,0.997548777039901
"65","rh_frontalpole",0.997750845625764,0.998649365374076,0.994979391800862,0.9966368499465
"66","rh_temporalpole",0.978060807771365,1,0.999050052035771,1
