"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"815","uncon_v_con","lh_paracentral",-49472.8139678178,1219.69777651611,-49139.0950354559,916.316928914319,1306.09432011494,1299.6977765161,1.39772178738195e-246,"sig"
"116","uncon","lh_parsopercularis",-57205.015084046,NA,-56567.9153040822,NA,26.922644009752,NA,NA,NA
"216","uncon_v_timecon","lh_parsopercularis",-57160.395556759,44.6195272869882,-56674.9862005962,-107.070896513906,111.542171296741,84.6195272869893,6.36653276634415e-10,"sig"
"316","timecon_v_con","lh_parsopercularis",-53769.5635201674,3390.83203659159,-53435.8445878055,3239.14161279069,3542.37420788832,3430.83203659158,0,"sig"
"516","uncon_v_errcon","lh_parsopercularis",-53939.0062410871,3266.00884295891,-53453.5968849242,3114.31841915801,3332.93148696866,3306.00884295891,0,"sig"
"616","errcon_v_con","lh_parsopercularis",-53769.5635201674,169.442720919666,-53435.8445878055,17.7522971187718,3542.37420788832,209.442720919656,1.51096672954525e-33,"sig"
"816","uncon_v_con","lh_parsopercularis",-53769.5635201674,3435.45156387857,-53435.8445878055,3132.07071627679,3542.37420788832,3515.45156387857,0,"sig"
"117","uncon","lh_parsorbitalis",-37295.8420561412,NA,-36658.7422761774,NA,25.8856234565037,NA,NA,NA
"217","uncon_v_timecon","lh_parsorbitalis",-37204.4675650652,91.3744910759488,-36719.0582089024,-60.315932724945,157.260114532454,131.37449107595,2.15172001827049e-18,"sig"
"317","timecon_v_con","lh_parsorbitalis",-35839.8258598613,1364.64170520393,-35506.1069274993,1212.95128140304,1561.90181973639,1404.64170520394,1.12351640712053e-285,"sig"
"517","uncon_v_errcon","lh_parsorbitalis",-35988.537932549,1307.3041235922,-35503.1285763861,1155.61369979131,1373.1897470487,1347.3041235922,2.18080614609104e-273,"sig"
"617","errcon_v_con","lh_parsorbitalis",-35839.8258598613,148.712072687682,-35506.1069274993,-2.97835111321183,1561.90181973639,188.712072687688,1.89614209664016e-29,"sig"
"817","uncon_v_con","lh_parsorbitalis",-35839.8258598613,1456.01619627988,-35506.1069274993,1152.63534867809,1561.90181973639,1536.01619627989,1.60709335890006e-296,"sig"
"118","uncon","lh_parstriangularis",-52045.5973148508,NA,-51408.4975348871,NA,15.7105040461637,NA,NA,NA
"218","uncon_v_timecon","lh_parstriangularis",-52040.8018254485,4.7954894022987,-51555.3924692857,-146.894934398595,60.5059934484624,44.7954894022987,0.00117613280848301,"sig"
"318","timecon_v_con","lh_parstriangularis",-48679.0788842894,3361.72294115915,-48345.3599519274,3210.03251735826,3462.22893460761,3401.72294115915,0,"sig"
"518","uncon_v_errcon","lh_parstriangularis",-48754.0743564586,3291.52295839222,-48268.6650002958,3139.83253459133,3347.23346243838,3331.52295839221,0,"sig"
"618","errcon_v_con","lh_parstriangularis",-48679.0788842894,74.9954721692338,-48345.3599519274,-76.6949516316599,3462.22893460761,114.995472169232,2.3905060303728e-15,"sig"
"818","uncon_v_con","lh_parstriangularis",-48679.0788842894,3366.51843056145,-48345.3599519274,3063.13758295967,3462.22893460761,3446.51843056144,0,"sig"
"119","uncon","lh_pericalcarine",-48862.2634319644,NA,-48225.1636520006,NA,18.2983593208606,NA,NA,NA
"219","uncon_v_timecon","lh_pericalcarine",-48810.7070709596,51.5563610047466,-48325.2977147968,-100.134062796147,109.854720325604,91.5563610047438,3.95654189365363e-11,"sig"
"319","timecon_v_con","lh_pericalcarine",-48280.1828836267,530.524187332965,-47946.4639512647,378.833763532071,680.378907658577,570.524187332973,4.60842277714135e-108,"sig"
"519","uncon_v_errcon","lh_pericalcarine",-48344.2616214673,518.00181049711,-47858.8522653044,366.311386696216,576.300169817973,558.001810497112,1.97843172724834e-105,"sig"
"619","errcon_v_con","lh_pericalcarine",-48280.1828836267,64.0787378406021,-47946.4639512647,-87.6116859602917,680.378907658577,104.078737840605,2.32961275469501e-13,"sig"
"819","uncon_v_con","lh_pericalcarine",-48280.1828836267,582.080548337712,-47946.4639512647,278.699700735924,680.378907658577,662.080548337717,1.12011564116377e-113,"sig"
"120","uncon","lh_postcentral",-54522.2291757109,NA,-53885.1293957472,NA,23.996987872233,NA,NA,NA
"220","uncon_v_timecon","lh_postcentral",-54457.704494727,64.5246809839591,-53972.2951385641,-87.1657428169347,128.521668856197,104.524680983964,1.93549710399109e-13,"sig"
"320","timecon_v_con","lh_postcentral",-52671.9078597047,1785.79663502229,-52338.1889273427,1634.1062112214,1954.31830387849,1825.79663502229,0,"sig"
"520","uncon_v_errcon","lh_postcentral",-52744.9377853219,1777.29139038899,-52259.5284291591,1625.60096658809,1841.28837826123,1817.29139038899,0,"sig"
"620","errcon_v_con","lh_postcentral",-52671.9078597047,73.0299256172657,-52338.1889273427,-78.6604981836281,1954.31830387849,113.029925617262,5.48601013892972e-15,"sig"
"820","uncon_v_con","lh_postcentral",-52671.9078597047,1850.32131600625,-52338.1889273427,1546.94046840446,1954.31830387849,1930.32131600626,0,"sig"
"121","uncon","lh_posteriorcingulate",-60257.2840154753,NA,-59620.1842355116,NA,19.6904785412195,NA,NA,NA
"221","uncon_v_timecon","lh_posteriorcingulate",-60127.7512225203,129.532792955033,-59642.3418663574,-22.1576308458607,189.223271496243,169.532792955023,1.06845967645265e-25,"sig"
"321","timecon_v_con","lh_posteriorcingulate",-59369.9146773532,757.836545167112,-59036.1957449912,606.146121366219,987.059816663358,797.836545167115,4.07448374441001e-156,"sig"
"521","uncon_v_errcon","lh_posteriorcingulate",-59493.8028899622,763.481125513121,-59008.3935337994,611.790701712227,823.171604054335,803.481125513115,2.58138792524936e-157,"sig"
"621","errcon_v_con","lh_posteriorcingulate",-59369.9146773532,123.888212609025,-59036.1957449912,-27.802211191869,987.059816663358,163.888212609023,1.32995934547146e-24,"sig"
"821","uncon_v_con","lh_posteriorcingulate",-59369.9146773532,887.369338122146,-59036.1957449912,583.988490520358,987.059816663358,967.369338122138,7.54002317432031e-177,"sig"
"122","uncon","lh_precentral",-51415.775607049,NA,-50778.6758270853,NA,17.6232178595381,NA,NA,NA
"222","uncon_v_timecon","lh_precentral",-51340.8866478433,74.8889592057458,-50855.4772916804,-76.801464595148,132.512177065276,114.888959205738,2.50073783607418e-15,"sig"
"322","timecon_v_con","lh_precentral",-48003.5721546251,3337.31449321815,-47669.8532222631,3185.62406941726,3509.82667028344,3377.31449321816,0,"sig"
"522","uncon_v_errcon","lh_precentral",-48302.6588347795,3113.11677226949,-47817.2494786167,2961.42634846859,3170.73999012902,3153.11677226948,0,"sig"
"622","errcon_v_con","lh_precentral",-48003.5721546251,299.086680154411,-47669.8532222631,147.396256353517,3509.82667028344,339.08668015442,7.8625842529224e-60,"sig"
"822","uncon_v_con","lh_precentral",-48003.5721546251,3412.2034524239,-47669.8532222631,3108.82260482211,3509.82667028344,3492.2034524239,0,"sig"
"123","uncon","lh_precuneus",-66552.7612459606,NA,-65915.6614659968,NA,15.406666093105,NA,NA,NA
"223","uncon_v_timecon","lh_precuneus",-66519.380444425,33.3808015356044,-66033.9710882621,-118.309622265282,88.7874676287042,73.3808015355992,5.06223678047096e-08,"sig"
"323","timecon_v_con","lh_precuneus",-65084.7931795137,1434.58726491123,-64751.0742471518,1282.89684111033,1563.37473253993,1474.58726491122,1.12660537684918e-300,"sig"
"523","uncon_v_errcon","lh_precuneus",-65123.8396381013,1428.92160785926,-64638.4302819385,1277.23118405837,1484.32827395236,1468.92160785926,1.84938582389394e-299,"sig"
"623","errcon_v_con","lh_precuneus",-65084.7931795137,39.0464585875743,-64751.0742471518,-112.643965213319,1563.37473253993,79.0464585875657,5.69566811117893e-09,"sig"
"823","uncon_v_con","lh_precuneus",-65084.7931795137,1467.96806644683,-64751.0742471518,1164.58721884505,1563.37473253993,1547.96806644682,4.72714033998366e-299,"sig"
"124","uncon","lh_rostralanteriorcingulate",-31270.3460941181,NA,-30633.2463141543,NA,10.034620342268,NA,NA,NA
"224","uncon_v_timecon","lh_rostralanteriorcingulate",-31243.8112920582,26.5348020599122,-30758.4019358953,-125.155621740978,76.5694224021891,66.5348020599211,6.63115963462069e-07,"sig"
"324","timecon_v_con","lh_rostralanteriorcingulate",-30736.2122774828,507.599014575375,-30402.4933451208,355.908590774481,624.168436977559,547.59901457537,3.03372314367905e-103,"sig"
"524","uncon_v_errcon","lh_rostralanteriorcingulate",-30801.0227970959,469.323297022136,-30315.6134409331,317.632873221246,519.357917364406,509.323297022138,3.24580289316555e-95,"sig"
"624","errcon_v_con","lh_rostralanteriorcingulate",-30736.2122774828,64.810519613151,-30402.4933451208,-86.8799041877428,624.168436977559,104.810519613153,1.71855697630386e-13,"sig"
"824","uncon_v_con","lh_rostralanteriorcingulate",-30736.2122774828,534.133816635287,-30402.4933451208,230.752969033503,624.168436977559,614.133816635291,6.95840620747322e-104,"sig"
"125","uncon","lh_rostralmiddlefrontal",-60042.2511653013,NA,-59405.1513853375,NA,12.6358643957226,NA,NA,NA
"225","uncon_v_timecon","lh_rostralmiddlefrontal",-60041.6721370425,0.57902825876954,-59556.2627808796,-151.111395542124,53.2148926544919,40.5790282587693,0.00421730649316079,"sig"
"325","timecon_v_con","lh_rostralmiddlefrontal",-55399.4140439887,4642.2580930538,-55065.6951116267,4490.56766925291,4735.47298570829,4682.2580930538,0,"sig"
"525","uncon_v_errcon","lh_rostralmiddlefrontal",-55590.8998962691,4451.35126903214,-55105.4905401063,4299.66084523124,4503.98713342786,4491.35126903213,0,"sig"
"625","errcon_v_con","lh_rostralmiddlefrontal",-55399.4140439887,191.485852280435,-55065.6951116267,39.7954284795414,4735.47298570829,231.485852280437,6.0254868200544e-38,"sig"
"825","uncon_v_con","lh_rostralmiddlefrontal",-55399.4140439887,4642.83712131257,-55065.6951116267,4339.45627371078,4735.47298570829,4722.83712131257,0,"sig"
"126","uncon","lh_superiorfrontal",-57814.1569790468,NA,-57177.0571990831,NA,23.5165987957592,NA,NA,NA
