"","site","ROI","time_var","error_var","ICC","ICC2"
"1","site01","lh_bankssts",0.0184768611306602,0.0025382527211827,0.879217750659005,0.935729381744563
"2","site01","lh_caudalanteriorcingulate",0.0317811452625088,0.00673424268182701,0.825154489121085,0.904204417798493
"3","site01","lh_caudalmiddlefrontal",0.0120827253564801,0.00503050345482408,0.706045918611151,0.827700336769346
"4","site01","lh_cuneus",0.0138519509175438,0.00304928677472117,0.819582043028913,0.90084906678976
"5","site01","lh_entorhinal",0.047101156975302,0.031110227830523,0.602228909413122,0.751740620378347
"6","site01","lh_fusiform",0.0079904869847138,0.00423571795868747,0.653554150425593,0.790498569772289
"7","site01","lh_inferiorparietal",0.00654802586462091,0.00311102358565572,0.677916175740604,0.808051604827125
"8","site01","lh_inferiortemporal",0.00837309599046067,0.00300561227360332,0.735856460693734,0.847846148002609
"9","site01","lh_isthmuscingulate",0.0181565115986163,0.00403519529454136,0.81816651986398,0.899994647540251
"10","site01","lh_lateraloccipital",0.0100271991603108,0.00185914166627121,0.843590075920293,0.915172569748932
"11","site01","lh_lateralorbitofrontal",0.00892367809760427,0.00536033246070803,0.624731972940983,0.769029116727176
"12","site01","lh_lingual",0.0116546745053633,0.00263748296416531,0.815459424527856,0.898362823682967
"13","site01","lh_medialorbitofrontal",0.00968798350809547,0.00708720294127057,0.577518678396662,0.73218905283787
"14","site01","lh_middletemporal",0.0141110151573444,0.00223663787933147,0.863182936760795,0.926571010404352
"15","site01","lh_parahippocampal",0.0660334055768589,0.0101956145824206,0.866250221226549,0.928332737565407
"16","site01","lh_paracentral",0.0140269872609944,0.00574904125832764,0.709292426802956,0.829928147421829
"17","site01","lh_parsopercularis",0.01097503942377,0.00322095773785369,0.77310803170904,0.872042407081986
"18","site01","lh_parsorbitalis",0.01968033176586,0.00533941551869141,0.786591948433138,0.880551658605688
"19","site01","lh_parstriangularis",0.0110517436410934,0.00500564477363952,0.688265324076812,0.815362437394736
"20","site01","lh_pericalcarine",0.015378859953647,0.00347915087354151,0.815508066814478,0.898389838778133
"21","site01","lh_postcentral",0.0116949885359092,0.00375605182788481,0.756906218646204,0.861637586062656
"22","site01","lh_posteriorcingulate",0.0143250613100986,0.00442035496621537,0.764190087802917,0.866341978717051
"23","site01","lh_precentral",0.0121091518265457,0.00460416996118621,0.724520952826636,0.84026805272409
"24","site01","lh_precuneus",0.00827759432654191,0.00320509115464593,0.720876169612339,0.837812711282711
"25","site01","lh_rostralanteriorcingulate",0.0180431607666397,0.0129719571891761,0.581753736753283,0.735583706553152
"26","site01","lh_rostralmiddlefrontal",0.00747727911494937,0.00398908093719519,0.652105731979949,0.789430818743964
"27","site01","lh_superiorfrontal",0.0117852491667797,0.00320031303622231,0.786440242089737,0.88045760431068
"28","site01","lh_superiorparietal",0.00885446698844666,0.00312234943844672,0.739300551402322,0.8501276791079
"29","site01","lh_superiortemporal",0.0166156313817684,0.00403687713236505,0.804533326806164,0.891681505460217
"30","site01","lh_supramarginal",0.00969094903673917,0.00337161702546212,0.741887083333614,0.851827021052058
"31","site01","lh_frontalpole",0.0534847066059617,0.0170753090462813,0.758003043388802,0.862346386200091
"32","site01","lh_temporalpole",0.0447249509189378,0.0354848781601865,0.557599379432889,0.71597459922041
"33","site01","lh_transversetemporal",0.0278740688172644,0.0109340745315739,0.718253088448736,0.836028903629541
"34","site01","lh_insula",0.0147553007185664,0.00941206178026595,0.610546588163243,0.758192144171582
"35","site01","rh_bankssts",0.0203876907671167,0.00419788447506857,0.829254169011038,0.906660526697755
"36","site01","rh_caudalanteriorcingulate",0.0355035872070496,0.00549963704122411,0.865873058959366,0.928119395606734
"37","site01","rh_caudalmiddlefrontal",0.0122488350730547,0.0046614439136614,0.724342577829544,0.840139676035313
"38","site01","rh_cuneus",0.0148376658749157,0.00355317645765742,0.806796426536474,0.89307974286401
"39","site01","rh_entorhinal",0.0446335900961914,0.0403016826575588,0.525501227571211,0.688956628130582
"40","site01","rh_fusiform",0.0100563891632277,0.00335623360542046,0.749770521149255,0.856999766221443
"41","site01","rh_inferiorparietal",0.00801713938360722,0.00196978050237637,0.80276396277686,0.890593940907243
"42","site01","rh_inferiortemporal",0.0109104378925293,0.00383033091805432,0.740153924990384,0.85067915943285
"43","site01","rh_isthmuscingulate",0.0163213731497721,0.00267530478506935,0.859169861475483,0.924257676353644
"44","site01","rh_lateraloccipital",0.0108362059812323,0.00176154674719008,0.860169763197862,0.924846799758914
"45","site01","rh_lateralorbitofrontal",0.00725018218635683,0.00639169423262791,0.531465171189141,0.694069242940928
"46","site01","rh_lingual",0.0132135331029859,0.00252049960122223,0.839805875034942,0.91294314455954
"47","site01","rh_medialorbitofrontal",0.00613913113667162,0.0080522886380718,0.4325945701076,0.603937061368648
"48","site01","rh_middletemporal",0.0118208863541852,0.00257427648282869,0.821170728530454,0.901809121956461
"49","site01","rh_parahippocampal",0.0350883335915374,0.00650646780392882,0.843574976063282,0.915152819643564
"50","site01","rh_paracentral",0.014054024503684,0.00463961616048574,0.751807780847177,0.858323589935257
"51","site01","rh_parsopercularis",0.0094512567337587,0.00336245767140369,0.737589151351069,0.848985776414688
"52","site01","rh_parsorbitalis",0.0213770953706893,0.00506984376973923,0.808301303117943,0.893990371891668
"53","site01","rh_parstriangularis",0.0112194525690438,0.00374871352045904,0.749554254138855,0.856853582507441
"54","site01","rh_pericalcarine",0.0158930129532863,0.00366796282678475,0.812485692532695,0.896551672312546
"55","site01","rh_postcentral",0.00958296613421897,0.00358651300696764,0.727664779410214,0.842373208571415
