"","label","timeest","eest","ICC","ICC_lower95CI","ICC_higher95CI","ICC2","ICC2_lower95CI","ICC2_higher95CI","delta_CFI"
"32","lh_temporalpole",0.124214611693707,0.038928213710553,0.761385683899425,0.747249803583218,0.775973629102697,0.864530507010741,0.852796896849188,0.873582975480914,-9.99200722162641e-16
"33","lh_transversetemporal",0.0669407749484392,0.00346451963578879,0.950791774166301,0.944140168588441,0.954767631032411,0.974775430338803,0.971153941159844,0.977608732146385,-1.88737914186277e-15
"34","lh_insula",0.706032792048982,0.0836652010144881,0.894054180522954,0.889224849894337,0.899454399211284,0.944064008520874,0.941027189338623,0.946628442300496,5.55376446109701e-05
"35","rh_bankssts",0.224201741513352,0.0126340671449417,0.946654742724441,0.94165715370255,0.950046797625286,0.972597162705149,0.969192768082265,0.97497505488503,0.00128652301588827
"36","rh_caudalanteriorcingulate",0.336943733636073,0.011994091340489,0.965626852459189,0.958467790081902,0.96949412728093,0.982513056151228,0.979731092169444,0.984717094455064,-1.11022302462516e-16
"37","rh_caudalmiddlefrontal",2.02525555402488,0.160936090233155,0.926385186469883,0.916252904656788,0.934724700085751,0.96178604201735,0.956603278919057,0.965641294223185,0.000152309215738833
"38","rh_cuneus",0.466959949131166,0.023033529569026,0.952992171181284,0.947226765212763,0.957530159109821,0.975930358932699,0.973026146363809,0.978368421063482,0.00475092172279012
"39","rh_entorhinal",0.139015685664301,0.0259375289695832,0.842758269202865,0.83213944037272,0.854204160005913,0.914670879729485,0.907841153436383,0.920015870810281,0.00134212002467582
"40","rh_fusiform",2.12384201466015,0.0899048000350285,0.95938794832443,0.955086010965738,0.962409106874201,0.979273096332958,0.977015551063365,0.980906988691437,6.2843604180518e-06
"41","rh_inferiorparietal",7.93708182905645,0.311846553726891,0.962195507191242,0.95590715730925,0.966338301887259,0.980733579841025,0.977867732984614,0.983380345187974,0.000125807599332117
"42","rh_inferiortemporal",3.49150890938974,0.141112907867133,0.961153977769783,0.956816209765607,0.965305776654343,0.980192264141696,0.978288206984313,0.981946273286384,0.000124504378239965
"43","rh_isthmuscingulate",0.219831125302012,0.0122398372642894,0.947258213052861,0.935816562853977,0.956476183055182,0.972915697121949,0.967350987719042,0.976991361110286,0.00313415041107856
"44","rh_lateraloccipital",4.54350098988496,0.157518655039535,0.966492661818676,0.963275599708574,0.970267028616745,0.982960861045668,0.980902016242956,0.984493816058835,0.000864052128550563
"45","rh_lateralorbitofrontal",1.0986427402935,0.134647932368707,0.890822224351982,0.882565913235039,0.897278924482666,0.942259102218543,0.937646200845408,0.946174896611936,6.4403166641025e-05
"46","rh_lingual",1.47422988814072,0.0436675738204993,0.971231539076376,0.96822756239835,0.974259633271013,0.985405851626091,0.983645508928924,0.986715422210301,0.00151107636147207
"47","rh_medialorbitofrontal",0.545211166994121,0.0772802292794644,0.875853337504604,0.8673448246684,0.882354007839058,0.93381860561929,0.930207338536571,0.939222402536071,0.000329462385391777
"48","rh_middletemporal",3.87350541667399,0.148285578352461,0.963129466813209,0.95784083325765,0.967291386697566,0.981218486189276,0.978657263893164,0.983724949140392,0.00030037592162202
"49","rh_parahippocampal",0.081512758077965,0.00916483587111364,0.898929432597646,0.890849087695221,0.90475955950061,0.946775632363299,0.943420732844822,0.950205368800214,0
"50","rh_paracentral",0.448200302386571,0.0363579439626532,0.924966824449728,0.91131044048789,0.935597608042098,0.961021056781995,0.954247309444844,0.966874784984987,0.00208779980917362
"51","rh_parsopercularis",0.63009244949857,0.0519994928146903,0.923764686856821,0.910978201376758,0.935513700097305,0.960371858663523,0.954454981059888,0.965805774227283,7.41420993108921e-05
"52","rh_parsorbitalis",0.23364146726212,0.0146775708929637,0.940892285174699,0.935156165567172,0.945348285082238,0.96954649125955,0.967649824017937,0.971898167724186,-6.66133814775094e-16
"53","rh_parstriangularis",0.849968642118097,0.0624537789992732,0.931551683130725,0.921715994689168,0.941529413927253,0.964563054438323,0.958811194128488,0.969911833692709,0.000164548122476238
"54","rh_pericalcarine",0.246101565735046,0.0123737679382945,0.952127857763277,0.949253953946701,0.954794771996924,0.975477478851095,0.974022947756453,0.977349631043799,0.00295963596776783
"55","rh_postcentral",2.4614223224082,0.130999458258226,0.949468308268668,0.939825478090872,0.955515865812358,0.974079245150664,0.968996611478699,0.977033094626781,0.00127470228309168
"56","rh_posteriorcingulate",0.396651458034589,0.0132730316756095,0.967620788684782,0.963593041675401,0.9711787525565,0.983544050034445,0.980628952331001,0.985520799512385,0.000209381728776381
"57","rh_precentral",3.35639997167121,0.272159820839412,0.924995084440622,0.915603790510812,0.933742331637942,0.96103630754933,0.956176865320178,0.966663952478106,-1.11022302462516e-15
"58","rh_precuneus",2.79265138817005,0.142117640027251,0.95157450597925,0.944209474492775,0.95738357116553,0.975186449946863,0.97141549741938,0.97850541150388,0.0022659684281725
"59","rh_rostralanteriorcingulate",0.228654902784618,0.0154786188411686,0.936597732510922,0.932397095496862,0.941129968412914,0.967261358427492,0.964794020165617,0.969620349363874,0.000314041515813934
"60","rh_rostralmiddlefrontal",7.60390119941063,0.640454536227245,0.922315999361994,0.911920509983366,0.931025865989917,0.95958833031546,0.955102324247237,0.96617198664352,-3.77475828372553e-15
"61","rh_superiorfrontal",11.7834085130102,0.706565753309102,0.943429366767036,0.936879188035143,0.949922643975568,0.970891327710767,0.967781277782749,0.97367558136664,0.000144461367783788
"62","rh_superiorparietal",5.15217136205769,0.480244162207648,0.914735665339555,0.904969004909185,0.922911311838573,0.955469390926035,0.950837538921072,0.96049234799115,0.00169803630959986
"63","rh_superiortemporal",2.84732443243127,0.106290221302213,0.964013510981245,0.959535535704181,0.96752843791085,0.981677068875818,0.979119703757172,0.983914874618856,-7.7715611723761e-16
"64","rh_supramarginal",3.96757614209265,0.28692454446762,0.932559760684962,0.921887670647362,0.942482005680377,0.965103152842882,0.95983946867783,0.969294288145284,0.00151601990724581
"65","rh_frontalpole",0.0437052802294286,0.0127780435169451,0.773773165787442,0.763264183088129,0.787404286921838,0.87246254333241,0.864250393209425,0.879831682779491,0.00140632070860014
"66","rh_temporalpole",0.127152145921732,0.0377221942648966,0.771206397416376,0.757345733890605,0.785780419825703,0.870826296782691,0.863133975901616,0.879002145534022,0.000631525687136203
"67","rh_transversetemporal",0.0345661547346216,0.00233364237588247,0.936757311459087,0.928771500276347,0.942260807715446,0.967348867043199,0.962163932522927,0.970747763860292,0.000797957421795892
"68","rh_insula",0.663064870670698,0.0961176135697267,0.873393267672799,0.867668622243851,0.879472171414322,0.932418510481953,0.928631033875581,0.936280099768218,-2.77555756156289e-15
