"","label","timeest","eest","ICC","ICC_lower95CI","ICC_higher95CI","ICC2","ICC2_lower95CI","ICC2_higher95CI","delta_CFI"
"31","lh_frontalpole",0.0429077979335984,0.0158549467586452,0.730187096574848,0.710655161428028,0.7493859480173,0.84405701380183,0.832979903836612,0.856077721364661,0.00550774482687544
"32","lh_temporalpole",0.0397734593878104,0.0333232900813967,0.544120767019407,0.523205246687547,0.563156827854802,0.704766725692503,0.687233623091556,0.721698356553704,-1.14352971536391e-14
"33","lh_transversetemporal",0.0267870291684991,0.00558814981634202,0.827394010116252,0.816516097013717,0.838161747577511,0.905545637917146,0.898386222261461,0.910764796483504,0.000222818238914568
"34","lh_insula",0.0116009754111858,0.00765025412664576,0.602609583371708,0.587551982927242,0.622337518167577,0.752041187428379,0.740783465773248,0.767480204260917,0.00774282368039014
"35","rh_bankssts",0.0216398045890211,0.00319395645131457,0.871386519096851,0.852214183034696,0.884145647657032,0.93127469551488,0.921923356440369,0.939204687178353,0.000831728167567491
"36","rh_caudalanteriorcingulate",0.0270384868401331,0.00390232830635806,0.87387765035012,0.864693926090031,0.883766392692792,0.932694708317935,0.926710303849996,0.93712518665894,0.0024489457530037
"37","rh_caudalmiddlefrontal",0.0118193726169655,0.00584235153467511,0.669208312590909,0.646742396133536,0.689578915580322,0.801828147959148,0.784963249992237,0.819243250826181,0.0058512293757228
"38","rh_cuneus",0.0150344169057663,0.00252771986782298,0.85606991333627,0.848685554511939,0.862479358863122,0.922463165368059,0.916778850577072,0.925960214358261,0.000614044687792359
"39","rh_entorhinal",0.0536804643306881,0.0295985196384802,0.64458596601709,0.624239820173446,0.658089353882865,0.783888570174843,0.772321079681356,0.798476887489349,0.00310613681527849
"40","rh_fusiform",0.0101456817946257,0.00299265883276548,0.772219421185785,0.759408068562824,0.785778529030526,0.871480711862111,0.862208702027806,0.879734591306661,0.000147370053646068
"41","rh_inferiorparietal",0.00968389950209816,0.004073249945181,0.703917591301111,0.683281930253567,0.724599977361506,0.826242990757962,0.805643301691414,0.838440719671478,0.00635297076916952
"42","rh_inferiortemporal",0.0134881712487857,0.00427174468632013,0.75947269672171,0.738326113854505,0.772669745170662,0.863297843183396,0.849305031382484,0.872562468739127,0.000581594182245238
"43","rh_isthmuscingulate",0.0180738324471499,0.00233332024105093,0.885661646350104,0.878487266514667,0.892746852550037,0.939369699976281,0.93503929999271,0.942895635339524,0.000125880460179584
"44","rh_lateraloccipital",0.0141248372436078,0.00263419818875669,0.842819224329008,0.830315294098925,0.85203539618277,0.914716612704655,0.909243109435668,0.920588591049842,0.00144592218635597
"45","rh_lateralorbitofrontal",0.00979236967173434,0.00524788417760866,0.651077419957383,0.636571085570162,0.663489279391165,0.788672213032379,0.777576476617583,0.798718383409236,0.000267037393398728
"46","rh_lingual",0.0126386746620578,0.0021715617184929,0.853374270153806,0.845322810792533,0.862062635636696,0.920891558346014,0.916805961034534,0.925413320808488,0.000470509514373108
