"","site","ROI","time_var","error_var","ICC","ICC2"
"1","site20","lh_bankssts",0.0192396074089927,0.00193685495401897,0.908537369423799,0.95208488236064
"2","site20","lh_caudalanteriorcingulate",0.0311152213069304,0.00516829352057897,0.857558079884243,0.923317949652893
"3","site20","lh_caudalmiddlefrontal",0.0101269151112546,0.00236275447829606,0.810823299899556,0.895537394461055
"4","site20","lh_cuneus",0.0160141444419983,0.00198851318450082,0.889543353778288,0.941546509381572
"5","site20","lh_entorhinal",0.044027090879909,0.0263458741926931,0.62562506545642,0.769704283115264
"6","site20","lh_fusiform",0.00887585686370065,0.00245473623909341,0.783353244016142,0.878523620246053
"7","site20","lh_inferiorparietal",0.00722094338998154,0.00147920569301371,0.829979270596078,0.907092518634577
"8","site20","lh_inferiortemporal",0.0132798352278471,0.00243482223471561,0.845060432241929,0.916039344883399
"9","site20","lh_isthmuscingulate",0.0169034828597621,0.00214702972939932,0.887298059863184,0.940286095049926
"10","site20","lh_lateraloccipital",0.0116855288802182,0.00180625678179874,0.866121740513278,0.928271396848888
"11","site20","lh_lateralorbitofrontal",0.00870107740830708,0.00360880439427325,0.706836795661451,0.828247222839137
"12","site20","lh_lingual",0.0145314557452049,0.0019988195760311,0.879081289501375,0.935654137637258
"13","site20","lh_medialorbitofrontal",0.0100686447069591,0.00453383540457909,0.68951607056142,0.816243712297314
"14","site20","lh_middletemporal",0.0127216707511108,0.00166165046568881,0.884473798461234,0.93868596425956
"15","site20","lh_parahippocampal",0.0515393477240542,0.00427486936652875,0.923408952246147,0.960181437310236
"16","site20","lh_paracentral",0.0161208797401784,0.00320558123988939,0.834135114380462,0.909575395857707
"17","site20","lh_parsopercularis",0.0103983607299103,0.00206630013598608,0.834227328106493,0.909632719932377
"18","site20","lh_parsorbitalis",0.0250058451308463,0.00461682087124862,0.844145666331244,0.91548791446327
"19","site20","lh_parstriangularis",0.0122017364311845,0.00296271980289139,0.80462736301524,0.891748820624133
"20","site20","lh_pericalcarine",0.0173643760848476,0.00324783342756597,0.842431573111559,0.914480667876133
"21","site20","lh_postcentral",0.0139257393384689,0.00202545909035495,0.873021509989185,0.932209910718677
"22","site20","lh_posteriorcingulate",0.0137494960322408,0.00134953251496151,0.910621235615085,0.95323021191556
"23","site20","lh_precentral",0.0105277506111195,0.00320320322754456,0.766716626886845,0.867971663709776
"24","site20","lh_precuneus",0.00815350633771677,0.00144565040378389,0.849398187495594,0.918558138006503
"25","site20","lh_rostralanteriorcingulate",0.0154905238544174,0.0102514989234992,0.601760164228674,0.751378605214205
"26","site20","lh_rostralmiddlefrontal",0.00797685974261875,0.00196319060504047,0.802496915369972,0.890428328649191
"27","site20","lh_superiorfrontal",0.0100069305491217,0.00184406207688917,0.84439598140988,0.915653744908685
"28","site20","lh_superiorparietal",0.00783340378370577,0.00170598150734893,0.821164419373157,0.901803299969768
"29","site20","lh_superiortemporal",0.0143182494378226,0.00177807600340573,0.889535284938297,0.941543422062142
"30","site20","lh_supramarginal",0.00951685843924533,0.00171704946335028,0.84715474986638,0.917255033672076
"31","site20","lh_frontalpole",0.0438159180034913,0.0116370684236389,0.7901453253752,0.882776066104349
"32","site20","lh_temporalpole",0.0356185252515639,0.0357758506410469,0.498898194798148,0.665689130671604
"33","site20","lh_transversetemporal",0.0230075369311077,0.00497569897871427,0.822190007090359,0.902420529512234
"34","site20","lh_insula",0.00977886074485687,0.00695414234312107,0.58440560211709,0.737700742735104
"35","site20","rh_bankssts",0.0227711303709199,0.00194072094487304,0.921465983261531,0.959131060259256
"36","site20","rh_caudalanteriorcingulate",0.0228996933789132,0.00301490522053047,0.88365996837801,0.938242564681651
"37","site20","rh_caudalmiddlefrontal",0.0103904705214089,0.00260903224276493,0.799297535444561,0.888473723053291
"38","site20","rh_cuneus",0.0159469042787005,0.00216704198408175,0.880366102855552,0.936385395516146
"39","site20","rh_entorhinal",0.0472170874552751,0.0350883955329738,0.573680947380098,0.729096597916206
"40","site20","rh_fusiform",0.0106328605007171,0.00229511728070946,0.822468964635226,0.90259174499936
"41","site20","rh_inferiorparietal",0.00815277119125394,0.00140945902638127,0.852601433525219,0.920438220551687
"42","site20","rh_inferiortemporal",0.0117284111940781,0.00274783184615028,0.810183357759727,0.895142117715972
"43","site20","rh_isthmuscingulate",0.0191570392853815,0.00188194585453582,0.910549589629911,0.953183946701907
"44","site20","rh_lateraloccipital",0.0121763373449944,0.0017890907672669,0.871891448447891,0.931574827786947
"45","site20","rh_lateralorbitofrontal",0.010579835905842,0.00506543145973617,0.676232349286607,0.806850546212669
"46","site20","rh_lingual",0.0135267787010086,0.00175778914976122,0.884995822785222,0.938997042180685
"47","site20","rh_medialorbitofrontal",0.0097431316915515,0.00407196032184086,0.705252754169607,0.827156740279239
"48","site20","rh_middletemporal",0.012791816574163,0.00144926870679963,0.898233268166928,0.946405129511285
"49","site20","rh_parahippocampal",0.0374611914417504,0.00460241923365568,0.890584304110949,0.942126168390893
"50","site20","rh_paracentral",0.0122859391026838,0.00272887904996247,0.81825427239813,0.900047416591205
"51","site20","rh_parsopercularis",0.0124897401551454,0.00203660714732862,0.859799087484178,0.924620085269327
"52","site20","rh_parsorbitalis",0.0214412451559818,0.004125881348057,0.838625535513142,0.912231359977321
"53","site20","rh_parstriangularis",0.0127802920283401,0.00230677609334846,0.847102427407196,0.917226115081573
"54","site20","rh_pericalcarine",0.0165773406267859,0.00381735580266603,0.812826054270002,0.896751853197329
"55","site20","rh_postcentral",0.0152293068836418,0.00474825307779857,0.762320669442946,0.865133707281524
