"","region","m_constrained","m_e_constrained","m_time_constrained","m_unconstrained"
"1","lh_bankssts",0.931747792195359,0.932046052020028,0.999672104228132,0.999710286639418
"2","lh_caudalanteriorcingulate",0.993692081030909,0.993741123689363,0.994212068516639,0.994254802483276
"3","lh_caudalmiddlefrontal",0.886074688123689,0.886894222866342,0.999186312154851,0.99943374617669
"4","lh_cuneus",0.99293302534324,0.99294195732524,0.998815090177233,0.998810910537052
"5","lh_entorhinal",0.995514001225393,0.995569732456308,0.999186914733821,0.999277154902133
"6","lh_fusiform",0.983388023878043,0.983382072260297,0.998958276485418,0.998922168318076
"7","lh_inferiorparietal",0.868494281693933,0.868972916282169,0.999192878408304,0.999361967659693
"8","lh_inferiortemporal",0.940692801285707,0.940619029557997,0.999185448972095,0.999141387775838
"9","lh_isthmuscingulate",0.946063903870559,0.946311174207208,0.998237307819208,0.998632671674853
"10","lh_lateraloccipital",0.946480505179801,0.946444591013065,0.999928475164027,0.999876518745024
"11","lh_lateralorbitofrontal",0.978941756145033,0.978806639249243,0.999272627198383,0.999211191919638
"12","lh_lingual",0.997560282224048,0.997513496866792,1,0.999988698944537
"13","lh_medialorbitofrontal",0.998167365055632,0.998028917351462,0.999979275375073,0.999878138943266
"14","lh_middletemporal",0.835564799599702,0.836438326083791,0.997735320013689,0.998039485676071
"15","lh_parahippocampal",0.994772107350466,0.995262282271994,0.99842958698615,0.999074332955608
"16","lh_paracentral",0.968397677146618,0.968825642514447,0.999015191628697,0.999501414970219
"17","lh_parsopercularis",0.948405046710835,0.948976389027354,0.999564161845573,0.999900491799423
"18","lh_parsorbitalis",0.993032235145791,0.993473435421466,0.999631664812315,1
"19","lh_parstriangularis",0.962357436804027,0.96283762248782,0.9995259435042,0.999882778198365
"20","lh_pericalcarine",0.998383770208802,0.998352902970962,0.999051364814015,0.999026707430485
"21","lh_postcentral",0.91866114803065,0.919643010934495,0.998786840847439,0.999336376145744
"22","lh_posteriorcingulate",0.948837482509782,0.948781519396734,0.999272927766231,0.999199253287099
"23","lh_precentral",0.862015373883181,0.864340695243748,0.996119490306653,0.997136363629831
"24","lh_precuneus",0.990055286684992,0.990034594234004,1,1
"25","lh_rostralanteriorcingulate",0.992969132710507,0.993105969233207,0.999251593313625,0.999429439749283
"26","lh_rostralmiddlefrontal",0.929480484820447,0.929614889846376,0.999202836118402,0.99918212401596
"27","lh_superiorfrontal",0.916108671051849,0.916587123863065,0.997999086185512,0.998296267400875
"28","lh_superiorparietal",0.898764343959735,0.899735774683657,0.9986503900563,0.998973432164519
