"","site","ROI","time_var","error_var","ICC","ICC2"
"1","site20","lh_bankssts",0.376768569795752,0.0146734894176449,0.962514274916877,0.980899205450206
"2","site20","lh_caudalanteriorcingulate",0.393584242209876,0.00899852279785485,0.977648017799068,0.988697916698899
"3","site20","lh_caudalmiddlefrontal",1.98511287737068,0.0775131508806048,0.962420162540894,0.980850256938667
"4","site20","lh_cuneus",0.443222721109459,0.010076389666612,0.977770991764443,0.988760639805079
"5","site20","lh_entorhinal",0.139364033284224,0.0269711848312387,0.837850425563416,0.911772521508656
"6","site20","lh_fusiform",1.84523792684888,0.0763401973880329,0.960272134437236,0.979733498216653
"7","site20","lh_inferiorparietal",5.51784498561203,0.112129855597603,0.980083417997386,0.989941544292212
"8","site20","lh_inferiortemporal",4.23849586282479,0.11028339423637,0.974640378893157,0.987157348492176
"9","site20","lh_isthmuscingulate",0.265389623895394,0.00917623060056341,0.966579126827664,0.983005618040375
"10","site20","lh_lateraloccipital",4.60682853379217,0.0973974923409562,0.979295745612585,0.989539586939415
"11","site20","lh_lateralorbitofrontal",1.139481780854,0.062289521284831,0.948168573193608,0.973394800944923
"12","site20","lh_lingual",1.5207264800717,0.0309400611730447,0.9800601093401,0.989929668382178
"13","site20","lh_medialorbitofrontal",0.458330314772411,0.0716655046335398,0.864781000133423,0.927488050964499
"14","site20","lh_middletemporal",3.85462313896363,0.0679643303865281,0.982673597232036,0.9912610884828
"15","site20","lh_parahippocampal",0.121816284020523,0.00970238020095599,0.926228111740726,0.961702588535223
"16","site20","lh_paracentral",0.36327146786611,0.0260725497200048,0.933034672314599,0.965357423206953
"17","site20","lh_parsopercularis",0.948798228025197,0.0617803439630443,0.938866362620874,0.968469401004034
"18","site20","lh_parsorbitalis",0.172744695551979,0.00804399082421074,0.95550611608808,0.977247387548213
"19","site20","lh_parstriangularis",0.609403828197847,0.0268945899760842,0.957732741103982,0.978410098223767
"20","site20","lh_pericalcarine",0.239950430195871,0.00813799084987093,0.967197216155564,0.983325235635494
"21","site20","lh_postcentral",3.02364950675657,0.108695701335566,0.965298939256516,0.982343110193478
"22","site20","lh_posteriorcingulate",0.349049159252905,0.0101730315298656,0.971680392272822,0.985637072287276
"23","site20","lh_precentral",3.53322968455424,0.126752462992158,0.965368010585207,0.982378874473926
"24","site20","lh_precuneus",2.60064759633839,0.0701862080499674,0.973721237190181,0.986685676085258
"25","site20","lh_rostralanteriorcingulate",0.371376895501918,0.0254463045025462,0.935874957658071,0.966875438544993
"26","site20","lh_rostralmiddlefrontal",6.63634261010888,0.420866254859631,0.940363639094093,0.969265367956975
"27","site20","lh_superiorfrontal",11.8125133551859,0.512729082417936,0.958400081376605,0.978758213892621
"28","site20","lh_superiorparietal",5.47902534815101,0.234278886863369,0.958994151680638,0.979067907972537
"29","site20","lh_superiortemporal",3.40782788868561,0.0866624999721105,0.975200246578615,0.987444438067304
"30","site20","lh_supramarginal",5.81623671735055,0.207617675138297,0.965534081401905,0.982464855119667
"31","site20","lh_frontalpole",0.0308839131703684,0.00652466710694934,0.825583674692261,0.904462968693575
"32","site20","lh_temporalpole",0.110997321982876,0.0366285363407484,0.751882652831379,0.858371243810204
"33","site20","lh_transversetemporal",0.0649157408474221,0.00271294395367795,0.95988471516699,0.979533599714963
"34","site20","lh_insula",0.660307905123592,0.0725262764963149,0.901033169146126,0.947940527661852
"35","site20","rh_bankssts",0.200740070469723,0.00979270432102291,0.953486081534069,0.976189411749122
"36","site20","rh_caudalanteriorcingulate",0.396569353589259,0.0109504893236149,0.973128942028091,0.986381610909841
"37","site20","rh_caudalmiddlefrontal",2.25650380474067,0.16821261344958,0.930625861157351,0.964066503335505
"38","site20","rh_cuneus",0.54075954212559,0.0249165655349831,0.955952593370031,0.97748033359488
"39","site20","rh_entorhinal",0.136795330756444,0.0283751997656574,0.828206643909396,0.906032069315383
"40","site20","rh_fusiform",1.90742606840416,0.0654402577875371,0.966829857188622,0.983135225388909
"41","site20","rh_inferiorparietal",8.65839459884407,0.200107137803121,0.977410724324263,0.988576337622068
"42","site20","rh_inferiortemporal",3.77227127770962,0.0896984705960797,0.976773906466918,0.988250504838856
"43","site20","rh_isthmuscingulate",0.21447295008297,0.0124325754996056,0.945208141283976,0.971833265357972
"44","site20","rh_lateraloccipital",5.32550968351324,0.0933641176660887,0.98277056800146,0.991310418977886
"45","site20","rh_lateralorbitofrontal",1.0025908895569,0.117619824931354,0.895002053265411,0.944592175041969
"46","site20","rh_lingual",1.57751498193554,0.035201080272658,0.978172797371126,0.98896598367187
"47","site20","rh_medialorbitofrontal",0.496178573796191,0.0802893180417358,0.860721960097807,0.925148430334334
"48","site20","rh_middletemporal",4.27675151843086,0.0667525119729856,0.984631644979323,0.992256319769267
"49","site20","rh_parahippocampal",0.0942842066623905,0.0100894586595048,0.903333291703532,0.949212235248318
"50","site20","rh_paracentral",0.408756940101145,0.0376831142012774,0.915591995301231,0.955936332934781
"51","site20","rh_parsopercularis",0.616901405286851,0.0626840993135745,0.90776127670582,0.951650830082688
"52","site20","rh_parsorbitalis",0.216259525655141,0.0129904298239708,0.943335082456954,0.970842150021796
"53","site20","rh_parstriangularis",0.802136846066807,0.0738199085322781,0.915726537703263,0.956009667764779
"54","site20","rh_pericalcarine",0.269943831271672,0.013360841540136,0.952839318153389,0.97585049097625
"55","site20","rh_postcentral",2.59331793235432,0.150293334132478,0.945220616357605,0.971838981738307
"56","site20","rh_posteriorcingulate",0.434663022628192,0.00993467086343736,0.977654695449687,0.988701233915437
