"","label","timeest","eest","ICC","ICC2"
"59","rh_rostralanteriorcingulate",0.0229965807921943,0.00848136827050822,0.730561598736508,0.844308527501241
"60","rh_rostralmiddlefrontal",0.00774898901165317,0.00412372188296745,0.652672256608568,0.78984651535229
"61","rh_superiorfrontal",0.00953132596206172,0.00390317396708769,0.709466374805749,0.83004910684811
"62","rh_superiorparietal",0.00758798519158663,0.00359133302502043,0.678752053082679,0.808651969193333
"63","rh_superiortemporal",0.0140802650277815,0.00374871545959484,0.789740335278897,0.882522292222425
"64","rh_supramarginal",0.0109404236000912,0.00471740435414976,0.698719109193428,0.822643577858777
"65","rh_frontalpole",0.0401047250634935,0.0154505955170374,0.721888104405035,0.838485491784011
"66","rh_temporalpole",0.03791259145927,0.035286768201641,0.517936108114831,0.682423304165227
"67","rh_transversetemporal",0.0261507676480688,0.00649680929635224,0.801001792340903,0.889513105874885
"68","rh_insula",0.0110491047657963,0.00791720081739453,0.582564944835051,0.736230484463915
