"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"816","uncon_v_con","lh_parsopercularis",14347.7393953598,494.51834040221,14526.7684546618,341.064861000488,573.8364680158,542.518340402215,2.38572641403474e-99,"sig"
"117","uncon","lh_parsorbitalis",-202.341912483394,NA,130.140626220336,NA,16.6995145556432,NA,NA,NA
"217","uncon_v_timecon","lh_parsorbitalis",-214.487839342932,-12.1459268595373,41.2679596599381,-88.8726665603982,28.5535876961053,11.8540731404621,0.457469338727667,"nonsig"
"317","timecon_v_con","lh_parsorbitalis",-65.6520330834063,148.835806259525,113.377026218602,72.1090665586644,201.389393955634,172.835806259529,1.25482589088347e-30,"sig"
"517","uncon_v_errcon","lh_parsorbitalis",-53.2884760804169,149.053436402977,202.467322922453,72.3266967021166,189.75295095862,173.053436402976,1.13246692143191e-30,"sig"
"617","errcon_v_con","lh_parsorbitalis",-65.6520330834063,-12.3635570029895,113.377026218602,-89.0902967038504,201.389393955634,11.6364429970148,0.475301087150558,"nonsig"
"817","uncon_v_con","lh_parsorbitalis",-65.6520330834063,136.689879399988,113.377026218602,-16.7636000017338,201.389393955634,184.689879399991,9.28690746216793e-27,"sig"
"118","uncon","lh_parstriangularis",9403.98408639498,NA,9736.46662509871,NA,28.6997445681093,NA,NA,NA
"218","uncon_v_timecon","lh_parstriangularis",9397.59098634043,-6.39310005454718,9653.3467853433,-83.119839755409,46.3066445135665,17.6068999454572,0.128158120559511,"nonsig"
"318","timecon_v_con","lh_parstriangularis",9494.21102187627,96.6200355358342,9673.24008117828,19.8932958349742,166.926680049401,120.620035535835,4.64901416880986e-20,"sig"
"518","uncon_v_errcon","lh_parstriangularis",9500.901084515,96.9169981200212,9756.65688351787,20.1902584191594,149.616742688132,120.916998120023,4.05623358467743e-20,"sig"
"618","errcon_v_con","lh_parstriangularis",9494.21102187627,-6.69006263873416,9673.24008117828,-83.4168023395941,166.926680049401,17.3099373612688,0.138305741010021,"nonsig"
"818","uncon_v_con","lh_parstriangularis",9494.21102187627,90.226935481287,9673.24008117828,-63.2265439204348,166.926680049401,138.226935481292,4.92451987133588e-18,"sig"
"119","uncon","lh_pericalcarine",718.712945189213,NA,1051.19548389294,NA,24.6963178233645,NA,NA,NA
"219","uncon_v_timecon","lh_pericalcarine",709.957563301685,-8.75538188752842,965.713362304555,-85.4821215883892,39.940935935847,15.2446181124825,0.228330829173323,"nonsig"
"319","timecon_v_con","lh_pericalcarine",824.244485329215,114.28692202753,1003.27354463122,37.560182326669,178.227857963371,138.286922027524,1.32751324239191e-23,"sig"
"519","uncon_v_errcon","lh_pericalcarine",833.151667903104,114.438722713891,1088.90746690597,37.71198301303,163.135040537266,138.438722713902,1.23714953130655e-23,"sig"
"619","errcon_v_con","lh_pericalcarine",824.244485329215,-8.90718257388926,1003.27354463122,-85.6339222747503,178.227857963371,15.0928174261053,0.23639973597757,"nonsig"
"819","uncon_v_con","lh_pericalcarine",824.244485329215,105.531540140002,1003.27354463122,-47.9219392617202,178.227857963371,153.531540140007,7.29187529428167e-21,"sig"
"120","uncon","lh_postcentral",22832.6736790011,NA,23165.1562177049,NA,59.219972166421,NA,NA,NA
"220","uncon_v_timecon","lh_postcentral",22826.6149284554,-6.05875054576973,23082.3707274582,-82.7854902466315,77.1612216206472,17.9412494542262,0.117486069124057,"nonsig"
"320","timecon_v_con","lh_postcentral",22960.8515762421,134.236647786776,23139.8806355441,57.5099080859145,235.397869407424,158.236647786777,1.20093621997298e-27,"sig"
"520","uncon_v_errcon","lh_postcentral",22967.2323129104,134.558633909241,23222.9881119132,57.8318942083788,217.778606075649,158.558633909228,1.03266106143251e-27,"sig"
"620","errcon_v_con","lh_postcentral",22960.8515762421,-6.38073666823402,23139.8806355441,-83.1074763690958,235.397869407424,17.6192633317756,0.127749499295894,"nonsig"
"820","uncon_v_con","lh_postcentral",22960.8515762421,128.177897241007,23139.8806355441,-25.275582160717,235.397869407424,176.177897241003,3.92269506280333e-25,"sig"
"121","uncon","lh_posteriorcingulate",4014.55835287421,NA,4347.04089157794,NA,55.1345727366787,NA,NA,NA
"221","uncon_v_timecon","lh_posteriorcingulate",4007.24330294327,-7.31504993093404,4262.99910194614,-84.0417896317949,71.8195228057457,16.684950069067,0.161837641763478,"nonsig"
"321","timecon_v_con","lh_posteriorcingulate",4179.73759167802,172.494288734745,4358.76665098003,95.7675490338843,268.313811540483,196.494288734737,1.72451094343974e-35,"sig"
"521","uncon_v_errcon","lh_posteriorcingulate",4188.06695630955,173.508603435346,4443.82275531242,96.7818637344853,252.643176172027,197.508603435348,1.06530453555357e-35,"sig"
"621","errcon_v_con","lh_posteriorcingulate",4179.73759167802,-8.3293646315351,4358.76665098003,-85.056104332396,268.313811540483,15.6706353684565,0.206791476516145,"nonsig"
"821","uncon_v_con","lh_posteriorcingulate",4179.73759167802,165.179238803811,4358.76665098003,11.7257594020894,268.313811540483,213.179238803804,2.8788444057139e-32,"sig"
"122","uncon","lh_precentral",24582.0525394525,NA,24914.5350781562,NA,36.125849909262,NA,NA,NA
"222","uncon_v_timecon","lh_precentral",24569.0752448887,-12.977294563756,24824.8310438916,-89.7040342646178,47.1485553455071,11.0227054362451,0.526973833553453,"nonsig"
"322","timecon_v_con","lh_precentral",24791.1134211,222.038176211256,24970.142480402,145.311436510394,293.186731556763,246.038176211256,9.16298961087674e-46,"sig"
"522","uncon_v_errcon","lh_precentral",24803.4781318722,221.425592419691,25059.233930875,144.69885271883,281.551442328961,245.425592419699,1.22939078932742e-45,"sig"
"622","errcon_v_con","lh_precentral",24791.1134211,-12.3647107721918,24970.142480402,-89.0914504730536,293.186731556763,11.6352892278013,0.475396378851741,"nonsig"
"822","uncon_v_con","lh_precentral",24791.1134211,209.0608816475,24970.142480402,55.607402245776,293.186731556763,257.060881647501,6.55186922607121e-41,"sig"
"123","uncon","lh_precuneus",21623.811891024,NA,21956.2944297277,NA,22.6561347742033,NA,NA,NA
"223","uncon_v_timecon","lh_precuneus",21621.3596324667,-2.45225855731405,21877.1154314696,-79.1789982581759,44.2038762168944,21.5477414426911,0.0429124273965198,"sig"
"323","timecon_v_con","lh_precuneus",21831.0543017977,209.694669331035,22010.0833610997,132.967929630173,277.898545547934,233.69466933104,3.40081424878471e-43,"sig"
"523","uncon_v_errcon","lh_precuneus",21832.5632878474,208.751396823434,22088.3190868503,132.024657122573,255.407531597634,232.75139682343,5.3420339078276e-43,"sig"
"623","errcon_v_con","lh_precuneus",21831.0543017977,-1.50898604971371,22010.0833610997,-78.2357257505755,277.898545547934,22.4910139503004,0.0323713224271895,"sig"
"823","uncon_v_con","lh_precuneus",21831.0543017977,207.242410773721,22010.0833610997,53.788931371997,277.898545547934,255.242410773731,1.5052577614611e-40,"sig"
"124","uncon","lh_rostralanteriorcingulate",7117.82823534235,NA,7450.31077404608,NA,21.1601415244695,NA,NA,NA
"224","uncon_v_timecon","lh_rostralanteriorcingulate",7105.86605166596,-11.9621836763918,7361.62185066883,-88.6889233772526,33.1979578480783,12.0378163236088,0.442647358516664,"nonsig"
"324","timecon_v_con","lh_rostralanteriorcingulate",7199.32966124434,93.4636095783781,7378.35872054635,16.7368698775172,150.661567426452,117.463609578373,1.9779072953987e-19,"sig"
"524","uncon_v_errcon","lh_rostralanteriorcingulate",7211.40241893461,93.5741835922536,7467.15821793748,16.8474438913927,138.734325116722,117.574183592253,1.88018977338189e-19,"sig"
"624","errcon_v_con","lh_rostralanteriorcingulate",7199.32966124434,-12.0727576902673,7378.35872054635,-88.7994973911282,150.661567426452,11.9272423097293,0.451540495556136,"nonsig"
