"","user.self","sys.self","elapsed","user.child","sys.child"
"time_out_CT",0.07000000000005,0.0300000000000011,7.52999999996973,NA,NA
"time_out_SA",0.129999999999995,0.140000000000001,4.96000000002095,NA,NA
"time_out_GM",0.169999999999959,0.0799999999999983,2.96000000002095,NA,NA
"time_between_error_CT",1.16999999999996,0.25,75.390000000014,NA,NA
"time_between_error_SA",1.93999999999994,0.829999999999998,95.9599999999627,NA,NA
"time_between_error_GM",1.53999999999996,0.5,65.7200000000303,NA,NA
"time_sites_LRTs_CT",3.52999999999997,1.91,2714.59000000003,NA,NA
"time_sites_LRTs_SA",1.80999999999995,1.22,3425.17000000004,NA,NA
"time_sites_LRTs_GM",0.720000000000027,0.359999999999999,1657.52000000002,NA,NA
