"","region","m_constrained","m_e_constrained","m_time_constrained","m_unconstrained"
"1","lh_bankssts",0.974864480238985,0.975792817282958,0.996325014310664,0.997324685483281
"2","lh_caudalanteriorcingulate",0.981121821024834,0.982668236454066,0.997714852125856,0.999218517200305
"3","lh_caudalmiddlefrontal",0.959150551371568,0.959222081997883,0.999666041190633,0.99981761868761
"4","lh_cuneus",0.968705770953953,0.969898554522279,0.992888533332328,0.993997923103966
"5","lh_entorhinal",0.981966817141031,0.98264326806467,0.994976996515811,0.995573286442365
"6","lh_fusiform",0.980308518782718,0.980763920662515,0.999746589479372,1
"7","lh_inferiorparietal",0.957951475560648,0.95801435865568,0.997898737843954,0.997961235655144
"8","lh_inferiortemporal",0.974281053372745,0.974300359647897,1,1
"9","lh_isthmuscingulate",0.978997585200242,0.979224220101213,0.997747977871425,0.998095206104684
"10","lh_lateraloccipital",0.961034574710095,0.961674105106165,0.99755020434735,0.998187479677004
"11","lh_lateralorbitofrontal",0.966219588866201,0.966757121929561,0.998595006120926,0.999209361614063
"12","lh_lingual",0.979613462194721,0.980460107938564,0.998090890558913,0.998920381722765
"13","lh_medialorbitofrontal",0.987675005855952,0.987635838686477,0.999315461277718,0.999313319135528
"14","lh_middletemporal",0.921618548344196,0.922540253650358,0.998375043318291,0.999273312926682
"15","lh_parahippocampal",0.990954991482849,0.991119133840697,0.997713928308389,0.997804071390905
"16","lh_paracentral",0.982197892389184,0.982396187305375,0.997348707983111,0.997584329356749
"17","lh_parsopercularis",0.959442465079549,0.959960926685337,0.998399572626048,0.998993029481609
"18","lh_parsorbitalis",0.97892905013973,0.978898813355808,0.999891370806127,0.999860483065082
"19","lh_parstriangularis",0.977384430260034,0.977796524598783,0.998296736629326,0.998732417979043
"20","lh_pericalcarine",0.988932722686531,0.9895999367232,0.997389730413617,0.998075018508023
"21","lh_postcentral",0.977851883152984,0.97873594570397,0.99626196603409,0.997248241235554
"22","lh_posteriorcingulate",0.979979820550976,0.980074341483318,0.997218074572096,0.997375162985815
"23","lh_precentral",0.963814229639974,0.964044362741787,0.998188192936868,0.998387711715373
"24","lh_precuneus",0.972987916581041,0.973734481903921,0.998355860220866,0.999063030142597
"25","lh_rostralanteriorcingulate",0.978648063494132,0.978900010284142,0.999247289202165,0.999590039939783
"26","lh_rostralmiddlefrontal",0.954901078047573,0.9542547305845,1,0.999430509262825
"27","lh_superiorfrontal",0.975990411799956,0.975808178636509,0.999478759273299,0.999384326927899
"28","lh_superiorparietal",0.952424280083316,0.953780405748149,0.994823578378348,0.996228799251588
"29","lh_superiortemporal",0.979918445565321,0.979754008814016,1,1
"30","lh_supramarginal",0.939195790501321,0.939801273548582,0.995851709181805,0.996457151780489
"31","lh_frontalpole",0.932410976563196,0.934642066922674,0.996035504608042,0.995383953159648
"32","lh_temporalpole",0.976286587574555,0.977808253291477,0.99858735217121,0.998845096584685
"33","lh_transversetemporal",0.985305028375598,0.985576761332683,0.999381652702649,0.999731439498511
"34","lh_insula",0.982771419617304,0.983030283157951,0.998340048611399,0.998830162687226
"35","rh_bankssts",0.97321710060408,0.97485823369264,0.997755755337428,0.999238360350021
"36","rh_caudalanteriorcingulate",0.980122169648243,0.981345541566426,0.99802053779088,0.999263554249147
"37","rh_caudalmiddlefrontal",0.974330365033703,0.974366886227514,0.998331494318406,0.998326804585049
"38","rh_cuneus",0.974550658056551,0.978172557539313,0.992152766707715,0.995525375196293
