"","region","m_constrained","m_e_constrained","m_time_constrained","m_unconstrained"
"1","lh_bankssts",0.992790417139348,0.995998769702556,0.99651238152877,0.999788988395365
"2","lh_caudalanteriorcingulate",0.971752480905813,0.975244860764235,0.996876693385914,1
"3","lh_caudalmiddlefrontal",0.975625505032342,0.97613954613558,0.999725977823554,1
"4","lh_cuneus",0.979444416178916,0.981701179742059,0.997793885253908,1
"5","lh_entorhinal",0.991434634615099,0.992224979530118,0.998914218398644,1
"6","lh_fusiform",0.991377639559194,0.992416162817593,0.998936498623333,0.999941867274222
"7","lh_inferiorparietal",0.988576062011853,0.989735134360883,0.998840098952766,0.999975652365312
"8","lh_inferiortemporal",0.993059102704233,0.994088570284529,0.999210609999174,1
"9","lh_isthmuscingulate",0.987245373212493,0.988591529882202,0.998506981072861,0.999829486955296
"10","lh_lateraloccipital",0.976153657451005,0.977211484211975,0.999081211019896,1
"11","lh_lateralorbitofrontal",0.972332824147058,0.974697486826684,0.997429255722333,0.999561872881389
"12","lh_lingual",0.948020743530711,0.949400512889719,0.99841409432338,0.99971180083212
"13","lh_medialorbitofrontal",0.984604696247417,0.988351678077423,0.99774001972874,1
"14","lh_middletemporal",0.974867682160324,0.97521034519061,0.999599642254046,0.999946866179323
"15","lh_parahippocampal",0.992239072035326,0.994894000780196,0.997055228873497,0.999698195969044
"16","lh_paracentral",0.97435918291391,0.979651639594639,0.995230384485785,1
"17","lh_parsopercularis",0.956881009833886,0.959017865022469,0.997870833551717,1
"18","lh_parsorbitalis",0.976718494683785,0.977918848817262,0.99905226763812,1
"19","lh_parstriangularis",0.983238982957965,0.98373534926429,0.999368145735291,0.999845477354348
"20","lh_pericalcarine",0.955605154855429,0.956893572456122,0.998239214991184,0.999428980899107
"21","lh_postcentral",0.962377428417471,0.963774114223007,0.998515772405299,0.999907769002053
"22","lh_posteriorcingulate",0.978116263052364,0.981334834991384,0.996929289925648,1
"23","lh_precentral",0.943549616967468,0.943969978405573,0.999712892061673,1
"24","lh_precuneus",0.975243073400145,0.976600501830627,0.998482452056919,0.999845902633701
"25","lh_rostralanteriorcingulate",0.990202800111577,0.99228372222474,0.997800293928973,0.999908824738671
"26","lh_rostralmiddlefrontal",0.971938562384924,0.972994640811201,0.998905749230345,0.999988682133608
"27","lh_superiorfrontal",0.985924296353217,0.98668657182151,0.99929857358114,1
"28","lh_superiorparietal",0.948324554390676,0.949717073321064,0.998555311723904,1
"29","lh_superiortemporal",0.986810434502932,0.986910124892383,0.99988555529125,0.999964954505152
"30","lh_supramarginal",0.971334756623196,0.972946262554955,0.998507855328684,1
"31","lh_frontalpole",0.995876989826177,0.99654736992533,0.999908538933161,1
"32","lh_temporalpole",0.991908352705615,0.994484554531995,0.996919943219094,0.999690017677459
"33","lh_transversetemporal",0.975155895488746,0.976745925464548,0.998512641082505,1
"34","lh_insula",0.9962868957658,0.997955415920063,0.998906624608476,1
"35","rh_bankssts",0.990154845832215,0.9905012028593,0.999751392161094,1
"36","rh_caudalanteriorcingulate",0.985614042036698,0.987317735775906,0.998406894074342,1
"37","rh_caudalmiddlefrontal",0.962667222141875,0.964995179655965,0.997865192709456,1
"38","rh_cuneus",0.97446542875053,0.976176511605438,0.998333279983391,0.999993498663655
"39","rh_entorhinal",0.980120296946531,0.985631336273563,0.994025268449411,0.999621807462033
"40","rh_fusiform",0.99314628229527,0.994368302885287,0.998675410094388,0.999910609172166
"41","rh_inferiorparietal",0.978171952449719,0.979067548534236,0.998871301835002,0.999747273616662
"42","rh_inferiortemporal",0.981399157552356,0.982542179535795,0.998389712466528,0.999526829669102
"43","rh_isthmuscingulate",0.922074652369337,0.923113230933533,0.998791432845092,0.999987152920732
"44","rh_lateraloccipital",0.967808451427482,0.969181414114264,0.998697234484658,1
"45","rh_lateralorbitofrontal",0.991087271554483,0.992479867175072,0.998492951824392,0.999501651768315
"46","rh_lingual",0.970435741054827,0.972132906550406,0.998339277979174,0.999966946398851
"47","rh_medialorbitofrontal",0.99219443266769,0.993316974866842,0.99855844021351,0.999917258713053
"48","rh_middletemporal",0.992589436865238,0.994721902715372,0.99816395992015,1
"49","rh_parahippocampal",0.991307826617912,0.996266069579495,0.995670059703643,1
"50","rh_paracentral",0.857983859547119,0.863429898103346,0.995104084403344,1
"51","rh_parsopercularis",0.964521159455111,0.966282120289385,0.998396025402906,1
"52","rh_parsorbitalis",0.992968461257681,0.993234191738609,0.999651272956743,0.999914899018302
"53","rh_parstriangularis",0.944369711223975,0.94551497119256,0.998551650402298,0.999944877558197
"54","rh_pericalcarine",0.972919657764531,0.974838041771955,0.997957647960271,0.999841516301118
"55","rh_postcentral",0.94662146329402,0.94707967498687,0.999311649943362,0.999570816056383
"56","rh_posteriorcingulate",0.973860387113824,0.977109423122391,0.996887188828675,1
"57","rh_precentral",0.941019879115238,0.9430423105511,0.997974755569955,1
"58","rh_precuneus",0.959773685453295,0.961343545674217,0.998573556936314,1
"59","rh_rostralanteriorcingulate",0.985678289868234,0.986951193406982,0.998866472670011,1
"60","rh_rostralmiddlefrontal",0.959579320711886,0.960250286044142,0.999745360981604,1
"61","rh_superiorfrontal",0.960854944839513,0.962232379055457,0.99859657790086,1
"62","rh_superiorparietal",0.951756561446578,0.957161843963135,0.994534909815212,0.999913798823538
"63","rh_superiortemporal",0.979891252587853,0.981369948914335,0.9987108457843,1
"64","rh_supramarginal",0.957133743343451,0.958253055410224,0.99887041289821,1
"65","rh_frontalpole",0.99291646899922,0.994286413025888,0.998892511184213,1
