"","label","timeest","eest","ICC","ICC2"
"59","rh_rostralanteriorcingulate",0.0232574723976567,0.00835820457165836,0.735631010534094,0.847684172437189
"60","rh_rostralmiddlefrontal",0.00763256068739994,0.00402362924663136,0.654807508336492,0.791408331306653
"61","rh_superiorfrontal",0.00984830575065289,0.003898379143219,0.716413144455152,0.834783492963454
"62","rh_superiorparietal",0.00794651011997842,0.00359315994135289,0.688625418035708,0.815616012035665
"63","rh_superiortemporal",0.0141122104509567,0.00365682764685603,0.794202273261705,0.885299892626366
"64","rh_supramarginal",0.0104314588894083,0.00470447351881331,0.689185086723965,0.815998650741822
"65","rh_frontalpole",0.0397362418995024,0.0157690670583051,0.715899841755822,0.834431956618246
"66","rh_temporalpole",0.0389052555461802,0.0357552912079946,0.521095240224781,0.685159668760485
"67","rh_transversetemporal",0.0260995248706368,0.0063779999322922,0.803618041368812,0.891119494144232
"68","rh_insula",0.0111997225050701,0.00797137557267265,0.584198279078898,0.737533351422436
