"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"340","timecon_v_con","rh_inferiorparietal",41085.8869465595,4321.22313921109,41146.5620154401,4306.05437199094,4347.44495459436,4325.223139211,0,"sig"
"540","uncon_v_errcon","rh_inferiorparietal",41055.1674166532,4306.67855533548,41131.011252754,4291.50978811533,4312.72542468802,4310.67855533554,0,"sig"
"640","errcon_v_con","rh_inferiorparietal",41085.8869465595,30.719529906346,41146.5620154401,15.5507626861945,4347.44495459436,34.719529906346,2.88901551193568e-08,"sig"
"840","uncon_v_con","rh_inferiorparietal",41085.8869465595,4337.39808524182,41146.5620154401,4307.06055080152,4347.44495459436,4345.39808524189,0,"sig"
"141","uncon","rh_inferiortemporal",-1285.55239473532,NA,-1194.5397914144,NA,5.51066089122982,NA,NA,NA
"241","uncon_v_timecon","rh_inferiortemporal",-1279.93653098877,5.61586374655121,-1204.09269488801,-9.55290347360096,15.1265246377258,9.61586374649601,0.00816472794111268,"sig"
"341","timecon_v_con","rh_inferiortemporal",290.053491606851,1569.99002259562,350.728560487459,1554.82125537546,1589.1165472333,1573.99002259558,0,"sig"
"541","uncon_v_errcon","rh_inferiortemporal",286.294747136103,1571.84714187142,362.138583236863,1556.67837465127,1581.35780276263,1575.8471418714,0,"sig"
"641","errcon_v_con","rh_inferiortemporal",290.053491606851,3.75874447074858,350.728560487459,-11.4100227494034,1589.1165472333,7.75874447067758,0.0206637931099641,"sig"
"841","uncon_v_con","rh_inferiortemporal",290.053491606851,1575.60588634217,350.728560487459,1545.26835190186,1589.1165472333,1583.60588634207,0,"sig"
"142","uncon","rh_isthmuscingulate",-54837.3635350087,NA,-54746.3509316878,NA,0.723748959541087,NA,NA,NA
"242","uncon_v_timecon","rh_isthmuscingulate",-54814.6087398954,22.7547951133602,-54738.7649037946,7.58602789320867,27.4785440729721,26.754795113431,1.54978002460321e-06,"sig"
"342","timecon_v_con","rh_isthmuscingulate",-53894.5506750786,920.058064816723,-53833.875606198,904.889297596572,951.536608889692,924.05806481672,2.20465554977744e-201,"sig"
"542","uncon_v_errcon","rh_isthmuscingulate",-53910.8689167794,926.494618229292,-53835.0250806787,911.32585100914,931.218367188936,930.494618229395,8.82390718209135e-203,"sig"
"642","errcon_v_con","rh_isthmuscingulate",-53894.5506750786,16.318241700792,-53833.875606198,1.14947448064049,951.536608889692,20.3182417007558,3.87212950189474e-05,"sig"
"842","uncon_v_con","rh_isthmuscingulate",-53894.5506750786,942.812859930084,-53833.875606198,912.475325489781,951.536608889692,950.812859930151,1.62775268083031e-204,"sig"
"143","uncon","rh_lateraloccipital",19869.8222174201,NA,19960.834820741,NA,0.499183806581321,NA,NA,NA
"243","uncon_v_timecon","rh_lateraloccipital",19869.197654669,-0.624562751112535,19945.0414907697,-15.793329971264,3.87462105542037,3.37543724883905,0.184940962876549,"nonsig"
"343","timecon_v_con","rh_lateraloccipital",21801.049814694,1931.85216002502,21861.7248835746,1916.68339280487,1939.72678108043,1935.852160025,0,"sig"
"543","uncon_v_errcon","rh_lateraloccipital",21802.8089261618,1932.98670874175,21878.6527622626,1917.8179415216,1937.48589254835,1936.98670874177,0,"sig"
"643","errcon_v_con","rh_lateraloccipital",21801.049814694,-1.75911146783983,21861.7248835746,-16.9278786879913,1939.72678108043,2.24088853207491,0.326134871786112,"nonsig"
