"","region","m_constrained","m_e_constrained","m_time_constrained","m_unconstrained"
"1","lh_bankssts",0.99494793483734,0.998060607140413,0.996570325056147,0.999715485082628
"2","lh_caudalanteriorcingulate",0.976416669530243,0.97807437757582,0.998589445871475,1
"3","lh_caudalmiddlefrontal",0.988731896051318,0.989362050543968,0.999213337067218,0.999894014517968
"4","lh_cuneus",0.976033169012258,0.97646032888041,0.999985931649724,1
"5","lh_entorhinal",0.989169964575917,0.992968330258802,0.9963063889913,1
"6","lh_fusiform",0.975731639579942,0.978279197240626,0.99770211190064,1
"7","lh_inferiorparietal",0.985440097190637,0.98633469640377,0.998907484221897,0.999814750103867
"8","lh_inferiortemporal",0.976322939300713,0.977745284036792,0.998511198349749,0.999915275126432
"9","lh_isthmuscingulate",0.995213608681666,0.995511243935534,0.999614950689118,0.999934883442852
"10","lh_lateraloccipital",0.987041481441854,0.9888001539005,0.998250971909196,1
"11","lh_lateralorbitofrontal",0.970734991765334,0.972412156509929,0.998119848187377,0.999696935109475
"12","lh_lingual",0.979021073048174,0.980075066236779,0.998910528022286,0.999939828741598
"13","lh_medialorbitofrontal",0.984054922829302,0.985072733026572,0.999305461341083,1
"14","lh_middletemporal",0.972833181672458,0.97519577385084,0.997615078629921,0.999927061032585
"15","lh_parahippocampal",0.997123935054005,0.998703227123979,0.998564590238811,1
"16","lh_paracentral",0.985346631541937,0.987316315477053,0.998265427891209,1
"17","lh_parsopercularis",0.953217593783155,0.954393472897903,0.998799718983485,1
"18","lh_parsorbitalis",0.982070944704245,0.983205653245528,0.997777423511495,0.998975497069737
"19","lh_parstriangularis",0.987928125944324,0.988692482317526,0.999547621984856,1
"20","lh_pericalcarine",0.987283299802602,0.988691911151324,0.998175339004102,0.999634390979274
"21","lh_postcentral",0.986314539870285,0.987472782200122,0.999048782539939,1
"22","lh_posteriorcingulate",0.981897020756805,0.9836720044961,0.998144308408505,1
"23","lh_precentral",0.976507447594815,0.97816482391171,0.998638214148845,1
"24","lh_precuneus",0.980637177604629,0.982720518965219,0.998009324938621,1
"25","lh_rostralanteriorcingulate",0.987772432456395,0.988284445603629,0.999789709205128,1
"26","lh_rostralmiddlefrontal",0.968865705579969,0.970063895957737,0.99907215878225,1
"27","lh_superiorfrontal",0.985143584655828,0.985777124007744,0.999409512198314,1
"28","lh_superiorparietal",0.973595862048307,0.97568981612748,0.998228132130208,1
"29","lh_superiortemporal",0.990715017898834,0.991783553905647,0.999181018843711,1
"30","lh_supramarginal",0.978884977380988,0.97973454771032,0.999366642295893,1
"31","lh_frontalpole",0.971082136380032,0.975448637455002,0.99810272413916,1
"32","lh_temporalpole",0.982641293736406,0.986354554777429,0.99707993768031,0.999539700663624
"33","lh_transversetemporal",0.983114111536498,0.983252983000646,0.999412272612585,0.999572060373459
"34","lh_insula",0.989839982530538,0.990278095774441,0.999983892042054,1
"35","rh_bankssts",0.994194145121797,0.995381400680607,0.99854092646145,0.999740368929603
"36","rh_caudalanteriorcingulate",0.985438314126742,0.988009550567697,0.997460095111477,1
"37","rh_caudalmiddlefrontal",0.970470161317043,0.971234087164577,0.999353468823682,1
"38","rh_cuneus",0.986088590469702,0.988695904527808,0.997539191928994,1
"39","rh_entorhinal",0.992091272633352,0.997327615463677,0.995076422300232,1
"40","rh_fusiform",0.98334463810967,0.984197512161703,0.999377522566461,1
"41","rh_inferiorparietal",0.966600367035631,0.968016426612463,0.998547553439619,0.999875041918522
"42","rh_inferiortemporal",0.961267124364692,0.963077286445309,0.998187930454461,0.999883493146847
"43","rh_isthmuscingulate",0.977660335285706,0.978839971671538,0.998815963297543,1
"44","rh_lateraloccipital",0.971119443462048,0.973439594642862,0.997365165684976,0.999730187504292
"45","rh_lateralorbitofrontal",0.976416509903594,0.979787151839024,0.996694097419073,0.999539093482864
"46","rh_lingual",0.988926377718162,0.990986183260809,0.998049744644495,1
"47","rh_medialorbitofrontal",0.977821070523976,0.980445533351489,0.997372637416267,1
"48","rh_middletemporal",0.962396708362213,0.96416336620742,0.998505692768618,1
"49","rh_parahippocampal",0.989265385251475,0.993547811456812,0.995314702509461,0.999519827556521
"50","rh_paracentral",0.946801542434387,0.950565637529415,0.99606418616394,1
"51","rh_parsopercularis",0.95007267787855,0.952233345446155,0.997405834061199,1
"52","rh_parsorbitalis",0.986453423859104,0.987734811279325,0.998957693613032,1
"53","rh_parstriangularis",0.96407704906067,0.965233279297294,0.99874626942343,1
"54","rh_pericalcarine",0.989210922325029,0.990228404274633,0.998775693073175,0.999762464762867
"55","rh_postcentral",0.957176081278057,0.958085062936005,0.999282061193344,1
"56","rh_posteriorcingulate",0.978918399803119,0.980424502323176,0.998325994588397,0.999915674557715
"57","rh_precentral",0.956402588892384,0.959465804602236,0.997262668765085,0.999960485273379
"58","rh_precuneus",0.950839144985437,0.954022533355488,0.997130267702235,1
"59","rh_rostralanteriorcingulate",0.97957647907123,0.981503024356633,0.998355726411002,1
"60","rh_rostralmiddlefrontal",0.95826685289695,0.959014571580194,0.99956560752144,1
"61","rh_superiorfrontal",0.966232076410757,0.966912175612601,0.999651051214928,1
"62","rh_superiorparietal",0.961579961736466,0.965947305408627,0.995871895758253,1
"63","rh_superiortemporal",0.972232121560038,0.973989825216988,0.998330167746428,1
"64","rh_supramarginal",0.968818694098992,0.970898811695682,0.997961232839824,1
"65","rh_frontalpole",0.973700172849084,0.977723931563799,0.995502351704173,0.999563136830484
"66","rh_temporalpole",0.987143233004205,0.990922882505055,0.997001801460537,1
"67","rh_transversetemporal",0.975210031719177,0.978017872484925,0.997269171360678,1
"68","rh_insula",0.981120030437119,0.983436921192715,0.99776165633515,0.999937231748255
